"Date","Active Addresses Count"
"2021-11-26","581"
"2021-11-27","523"
"2021-11-28","491"
"2021-11-29","488"
"2021-11-30","456"
"2021-12-01","483"
"2021-12-02","522"
"2021-12-03","454"
"2021-12-04","593"
"2021-12-05","487"
"2021-12-06","514"
"2021-12-07","460"
"2021-12-08","571"
"2021-12-09","590"
"2021-12-10","531"
"2021-12-11","483"
"2021-12-12","596"
"2021-12-13","641"
"2021-12-14","926"
"2021-12-15","617"
"2021-12-16","451"
"2021-12-17","469"
"2021-12-18","567"
"2021-12-19","491"
"2021-12-20","435"
"2021-12-21","469"
"2021-12-22","493"
"2021-12-23","494"
"2021-12-24","494"
"2021-12-25","359"
"2021-12-26","481"
"2021-12-27","555"
"2021-12-28","443"
"2021-12-29","439"
"2021-12-30","460"
"2021-12-31","513"
"2022-01-01","440"
"2022-01-02","348"
"2022-01-03","440"
"2022-01-04","468"
"2022-01-05","431"
"2022-01-06","435"
"2022-01-07","419"
"2022-01-08","347"
"2022-01-09","305"
"2022-01-10","364"
"2022-01-11","303"
"2022-01-12","295"
"2022-01-13","317"
"2022-01-14","316"
"2022-01-15","303"
"2022-01-16","353"
"2022-01-17","367"
"2022-01-18","331"
"2022-01-19","380"
"2022-01-20","324"
"2022-01-21","395"
"2022-01-22","486"
"2022-01-23","346"
"2022-01-24","446"
"2022-01-25","403"
"2022-01-26","313"
"2022-01-27","321"
"2022-01-28","309"
"2022-01-29","306"
"2022-01-30","302"
"2022-01-31","311"
"2022-02-01","342"
"2022-02-02","262"
"2022-02-03","275"
"2022-02-04","327"
"2022-02-05","412"
"2022-02-06","369"
"2022-02-07","350"
"2022-02-08","402"
"2022-02-09","356"
"2022-02-10","368"
"2022-02-11","345"
"2022-02-12","367"
"2022-02-13","348"
"2022-02-14","392"
"2022-02-15","392"
"2022-02-16","330"
"2022-02-17","311"
"2022-02-18","320"
"2022-02-19","305"
"2022-02-20","311"
"2022-02-21","330"
"2022-02-22","374"
"2022-02-23","275"
"2022-02-24","418"
"2022-02-25","369"
"2022-02-26","373"
"2022-02-27","394"
"2022-02-28","361"
"2022-03-01","433"
"2022-03-02","394"
"2022-03-03","387"
"2022-03-04","374"
"2022-03-05","297"
"2022-03-06","357"
"2022-03-07","420"
"2022-03-08","456"
"2022-03-09","493"
"2022-03-10","393"
"2022-03-11","356"
"2022-03-12","389"
"2022-03-13","343"
"2022-03-14","358"
"2022-03-15","543"
"2022-03-16","430"
"2022-03-17","362"
"2022-03-18","307"
"2022-03-19","398"
"2022-03-20","508"
"2022-03-21","503"
"2022-03-22","423"
"2022-03-23","396"
"2022-03-24","438"
"2022-03-25","363"
"2022-03-26","378"
"2022-03-27","432"
"2022-03-28","446"
"2022-03-29","792"
"2022-03-30","622"
"2022-03-31","502"
"2022-04-01","475"
"2022-04-02","346"
"2022-04-03","505"
"2022-04-04","447"
"2022-04-05","332"
"2022-04-06","392"
"2022-04-07","344"
"2022-04-08","346"
"2022-04-09","415"
"2022-04-10","420"
"2022-04-11","382"
"2022-04-12","403"
"2022-04-13","482"
"2022-04-14","460"
"2022-04-15","354"
"2022-04-16","379"
"2022-04-17","353"
"2022-04-18","448"
"2022-04-19","373"
"2022-04-20","313"
"2022-04-21","332"
"2022-04-22","344"
"2022-04-23","258"
"2022-04-24","288"
"2022-04-25","357"
"2022-04-26","331"
"2022-04-27","293"
"2022-04-28","279"
"2022-04-29","295"
"2022-04-30","267"
"2022-05-01","269"
"2022-05-02","263"
"2022-05-03","277"
"2022-05-04","302"
"2022-05-05","298"
"2022-05-06","270"
"2022-05-07","273"
"2022-05-08","357"
"2022-05-09","444"
"2022-05-10","425"
"2022-05-11","471"
"2022-05-12","627"
"2022-05-13","526"
"2022-05-14","576"
"2022-05-15","500"
"2022-05-16","504"
"2022-05-17","333"
"2022-05-18","400"
"2022-05-19","466"
"2022-05-20","330"
"2022-05-21","290"
"2022-05-22","308"
"2022-05-23","380"
"2022-05-24","348"
"2022-05-25","319"
"2022-05-26","349"
"2022-05-27","382"
"2022-05-28","288"
"2022-05-29","473"
"2022-05-30","312"
"2022-05-31","338"
"2022-06-01","389"
"2022-06-02",""
"2022-06-03",""
"2022-06-04","239"
"2022-06-05","212"
"2022-06-06","311"
"2022-06-07","312"
"2022-06-08","259"
"2022-06-09","224"
"2022-06-10","313"
"2022-06-11","397"
"2022-06-12","395"
"2022-06-13","502"
"2022-06-14","499"
"2022-06-15","517"
"2022-06-16","449"
"2022-06-17","497"
"2022-06-18","439"
"2022-06-19","447"
"2022-06-20","399"
"2022-06-21","596"
"2022-06-22","392"
"2022-06-23","395"
"2022-06-24","434"
"2022-06-25","451"
"2022-06-26","380"
"2022-06-27","385"
"2022-06-28","391"
"2022-06-29","329"
"2022-06-30","364"
"2022-07-01","461"
"2022-07-02","606"
"2022-07-03","470"
"2022-07-04","451"
"2022-07-05","455"
"2022-07-06","427"
"2022-07-07","624"
"2022-07-08","384"
"2022-07-09","534"
"2022-07-10","510"
"2022-07-11","428"
"2022-07-12","420"
"2022-07-13","434"
"2022-07-14","386"
"2022-07-15","480"
"2022-07-16","506"
"2022-07-17","453"
"2022-07-18","519"
"2022-07-19","480"
"2022-07-20","506"
"2022-07-21","465"
"2022-07-22","492"
"2022-07-23","429"
"2022-07-24","422"
"2022-07-25","409"
"2022-07-26","362"
"2022-07-27","481"
"2022-07-28","406"
"2022-07-29","392"
"2022-07-30","398"
"2022-07-31","432"
"2022-08-01","429"
"2022-08-02","465"
"2022-08-03","482"
"2022-08-04","402"
"2022-08-05","369"
"2022-08-06","465"
"2022-08-07","428"
"2022-08-08","386"
"2022-08-09","380"
"2022-08-10","412"
"2022-08-11","392"
"2022-08-12","392"
"2022-08-13","387"
"2022-08-14","358"
"2022-08-15","351"
"2022-08-16","342"
"2022-08-17","339"
"2022-08-18","321"
"2022-08-19","381"
"2022-08-20","321"
"2022-08-21","354"
"2022-08-22",""
