"Date","Addresses with balance greater than $10"
"2021-12-24","83595"
"2021-12-25","83268"
"2021-12-26","84383"
"2021-12-27","84799"
"2021-12-28","80035"
"2021-12-29","77294"
"2021-12-30","77671"
"2021-12-31","78070"
"2022-01-01","79915"
"2022-01-02","80317"
"2022-01-03","82324"
"2022-01-04","82877"
"2022-01-05","79279"
"2022-01-06","79148"
"2022-01-07","76464"
"2022-01-08","75202"
"2022-01-09","76536"
"2022-01-10","73419"
"2022-01-11","75365"
"2022-01-12","77338"
"2022-01-13","74825"
"2022-01-14","75716"
"2022-01-15","75816"
"2022-01-16","76039"
"2022-01-17","73053"
"2022-01-18","72420"
"2022-01-19","69537"
"2022-01-20","67438"
"2022-01-21","61154"
"2022-01-22","55745"
"2022-01-23","58003"
"2022-01-24","56436"
"2022-01-25","57829"
"2022-01-26","57447"
"2022-01-27","56164"
"2022-01-28","56292"
"2022-01-29","56523"
"2022-01-30","54775"
"2022-01-31","55944"
"2022-02-01","57908"
"2022-02-02","55600"
"2022-02-03","56737"
"2022-02-04","60254"
"2022-02-05","60874"
"2022-02-06","61777"
"2022-02-07","64168"
"2022-02-08","63944"
"2022-02-09","63105"
"2022-02-10","60168"
"2022-02-11","57699"
"2022-02-12","58356"
"2022-02-13","57424"
"2022-02-14","57996"
"2022-02-15","60891"
"2022-02-16","61142"
"2022-02-17","56664"
"2022-02-18","56173"
"2022-02-19","56485"
"2022-02-20","54520"
"2022-02-21","52404"
"2022-02-22","53856"
"2022-02-23","53191"
"2022-02-24","52559"
"2022-02-25","54141"
"2022-02-26","54030"
"2022-02-27","52664"
"2022-02-28","56160"
"2022-03-01","58296"
"2022-03-02","56516"
"2022-03-03","55493"
"2022-03-04","53366"
"2022-03-05","53653"
"2022-03-06","51807"
"2022-03-07","51855"
"2022-03-08","52374"
"2022-03-09","53810"
"2022-03-10","52251"
"2022-03-11","51926"
"2022-03-12","52025"
"2022-03-13","51202"
"2022-03-14","51906"
"2022-03-15","52297"
"2022-03-16","53810"
"2022-03-17","54216"
"2022-03-18","56347"
"2022-03-19","56278"
"2022-03-20","55037"
"2022-03-21","54704"
"2022-03-22","54921"
"2022-03-23","55399"
"2022-03-24","56129"
"2022-03-25","55378"
"2022-03-26","57004"
"2022-03-27","58802"
"2022-03-28","58253"
"2022-03-29","64272"
"2022-03-30","67956"
"2022-03-31","65470"
"2022-04-01","67928"
"2022-04-02","66175"
"2022-04-03","72088"
"2022-04-04","69456"
"2022-04-05","67046"
"2022-04-06","61669"
"2022-04-07","62871"
"2022-04-08","61592"
"2022-04-09","62359"
"2022-04-10","61790"
"2022-04-11","56178"
"2022-04-12","59954"
"2022-04-13","65801"
"2022-04-14","64303"
"2022-04-15","65273"
"2022-04-16","64296"
"2022-04-17","63885"
"2022-04-18","63252"
"2022-04-19","63870"
"2022-04-20","65031"
"2022-04-21","62364"
"2022-04-22","62113"
"2022-04-23","61131"
"2022-04-24","60448"
"2022-04-25","61452"
"2022-04-26","57142"
"2022-04-27","58751"
"2022-04-28","57871"
"2022-04-29","55516"
"2022-04-30","53094"
"2022-05-01","53443"
"2022-05-02","53249"
"2022-05-03","52867"
"2022-05-04","55887"
"2022-05-05","53267"
"2022-05-06","53071"
"2022-05-07","51786"
"2022-05-08","51500"
"2022-05-09","48326"
"2022-05-10","49914"
"2022-05-11","45174"
"2022-05-12","42494"
"2022-05-13","45143"
"2022-05-14","46112"
"2022-05-15","47068"
"2022-05-16","44859"
"2022-05-17","47155"
"2022-05-18","43952"
"2022-05-19","45023"
"2022-05-20","44590"
"2022-05-21","45482"
"2022-05-22","46380"
"2022-05-23","45810"
"2022-05-24","46213"
"2022-05-25","44681"
"2022-05-26","42607"
"2022-05-27","41181"
"2022-05-28","41693"
"2022-05-29","41728"
"2022-05-30","43771"
"2022-05-31","44055"
"2022-06-01","42391"
"2022-06-02",""
"2022-06-03",""
"2022-06-04","42119"
"2022-06-05","42193"
"2022-06-06","42720"
"2022-06-07","42064"
"2022-06-08","41453"
"2022-06-09","41375"
"2022-06-10","39904"
"2022-06-11","37755"
"2022-06-12","36853"
"2022-06-13","34975"
"2022-06-14","35023"
"2022-06-15","35223"
"2022-06-16","33610"
"2022-06-17","34458"
"2022-06-18","33384"
"2022-06-19","34378"
"2022-06-20","35412"
"2022-06-21","36801"
"2022-06-22","36888"
"2022-06-23","37986"
"2022-06-24","38997"
"2022-06-25","41984"
"2022-06-26","40552"
"2022-06-27","40086"
"2022-06-28","39025"
"2022-06-29","39952"
"2022-06-30","38920"
"2022-07-01","39556"
"2022-07-02","39590"
"2022-07-03","40347"
"2022-07-04","40394"
"2022-07-05","39418"
"2022-07-06","39578"
"2022-07-07","40407"
"2022-07-08","40142"
"2022-07-09","43249"
"2022-07-10","42585"
"2022-07-11","40723"
"2022-07-12","39931"
"2022-07-13","40844"
"2022-07-14","43272"
"2022-07-15","43558"
"2022-07-16","43609"
"2022-07-17","43516"
"2022-07-18","44402"
"2022-07-19","45731"
"2022-07-20","44077"
"2022-07-21","44777"
"2022-07-22","44142"
"2022-07-23","44080"
"2022-07-24","43930"
"2022-07-25","42239"
"2022-07-26","41503"
"2022-07-27","43966"
"2022-07-28","45081"
"2022-07-29","45148"
"2022-07-30","45082"
"2022-07-31","44891"
"2022-08-01","45465"
"2022-08-02","44772"
"2022-08-03","44382"
"2022-08-04","44567"
"2022-08-05","46030"
"2022-08-06","47302"
"2022-08-07","46676"
"2022-08-08","46749"
"2022-08-09","45486"
"2022-08-10","47880"
"2022-08-11","46998"
"2022-08-12","47623"
"2022-08-13","47770"
"2022-08-14","46854"
"2022-08-15","46337"
"2022-08-16","46299"
"2022-08-17","45349"
"2022-08-18","44688"
"2022-08-19","42339"
"2022-08-20","41958"
"2022-08-21","42762"
"2022-08-22","42762"
2022-08-23,42752
2022-08-24,42752
2022-08-25,42676
2022-08-26,43096
2022-08-27,40987
2022-08-28,41063
2022-08-29,40455
2022-08-30,42162
2022-08-31,41593
