"Date","Addresses with balance greater than $10"
"2021-05-07","106331"
"2021-05-08","106435"
"2021-05-09","106456"
"2021-05-10","106612"
"2021-05-11","107068"
"2021-05-12","107340"
"2021-05-13","107279"
"2021-05-14","107514"
"2021-05-15","107246"
"2021-05-16","107171"
"2021-05-17","107497"
"2021-05-18","107999"
"2021-05-19","107403"
"2021-05-20","107545"
"2021-05-21","107616"
"2021-05-22","107367"
"2021-05-23","106740"
"2021-05-24","107315"
"2021-05-25","106986"
"2021-05-26","107083"
"2021-05-27","106881"
"2021-05-28","106507"
"2021-05-29","105857"
"2021-05-30","106422"
"2021-05-31","106863"
"2021-06-01","106692"
"2021-06-02","106776"
"2021-06-03","107045"
"2021-06-04","106734"
"2021-06-05","106621"
"2021-06-06","106654"
"2021-06-07","106022"
"2021-06-08","105733"
"2021-06-09","105878"
"2021-06-10","105228"
"2021-06-11","104878"
"2021-06-12","104885"
"2021-06-13","105070"
"2021-06-14","105494"
"2021-06-15","105436"
"2021-06-16","105300"
"2021-06-17","105265"
"2021-06-18","105118"
"2021-06-19","105103"
"2021-06-20","105203"
"2021-06-21","104451"
"2021-06-22","104155"
"2021-06-23","104397"
"2021-06-24","104395"
"2021-06-25","103731"
"2021-06-26","103833"
"2021-06-27","104280"
"2021-06-28","104886"
"2021-06-29","104892"
"2021-06-30","105013"
"2021-07-01","104819"
"2021-07-02","104646"
"2021-07-03","104932"
"2021-07-04","105534"
"2021-07-05","106803"
"2021-07-06","107063"
"2021-07-07","106967"
"2021-07-08","106169"
"2021-07-09","107608"
"2021-07-10","107098"
"2021-07-11","107948"
"2021-07-12","108067"
"2021-07-13","107215"
"2021-07-14","107149"
"2021-07-15","106473"
"2021-07-16","106344"
"2021-07-17","106347"
"2021-07-18","106366"
"2021-07-19","106233"
"2021-07-20","105940"
"2021-07-21","106158"
"2021-07-22","106268"
"2021-07-23","106338"
"2021-07-24","106333"
"2021-07-25","106275"
"2021-07-26","106612"
"2021-07-27","106624"
"2021-07-28","106664"
"2021-07-29","106975"
"2021-07-30","106881"
"2021-07-31","107575"
"2021-08-01","107068"
"2021-08-02","107064"
"2021-08-03","106918"
"2021-08-04","107159"
"2021-08-05","107892"
"2021-08-06","107795"
"2021-08-07","107944"
"2021-08-08","107298"
"2021-08-09","107950"
"2021-08-10","108034"
"2021-08-11","108312"
"2021-08-12","108171"
"2021-08-13","109030"
"2021-08-14","109308"
"2021-08-15","109348"
"2021-08-16","109262"
"2021-08-17","108606"
"2021-08-18","109114"
"2021-08-19","109376"
"2021-08-20","109487"
"2021-08-21","109650"
"2021-08-22","109951"
"2021-08-23","109974"
"2021-08-24","109631"
"2021-08-25","109726"
"2021-08-26","109511"
"2021-08-27","109732"
"2021-08-28","109648"
"2021-08-29","109666"
"2021-08-30","109134"
"2021-08-31","109710"
"2021-09-01","109998"
"2021-09-02","110147"
"2021-09-03","110112"
"2021-09-04","110182"
"2021-09-05","110222"
"2021-09-06","110648"
"2021-09-07","109390"
"2021-09-08","109493"
"2021-09-09","109632"
"2021-09-10","109405"
"2021-09-11","109418"
"2021-09-12","109468"
"2021-09-13","110538"
"2021-09-14","111034"
"2021-09-15","111491"
"2021-09-16","111584"
"2021-09-17","111195"
"2021-09-18","111296"
"2021-09-19","111452"
"2021-09-20","109852"
"2021-09-21","108853"
"2021-09-22","109900"
"2021-09-23","110704"
"2021-09-24","110127"
"2021-09-25","110139"
"2021-09-26","110131"
"2021-09-27","109617"
"2021-09-28","109270"
"2021-09-29","109133"
"2021-09-30","109382"
"2021-10-01","110399"
"2021-10-02","110697"
"2021-10-03","110747"
"2021-10-04","110762"
"2021-10-05","110970"
"2021-10-06","110951"
"2021-10-07","111080"
"2021-10-08","111091"
"2021-10-09","111259"
"2021-10-10","110612"
"2021-10-11","110437"
"2021-10-12","110479"
"2021-10-13","109676"
"2021-10-14","109705"
"2021-10-15","109689"
"2021-10-16","109757"
"2021-10-17","109487"
"2021-10-18","109507"
"2021-10-19","109502"
"2021-10-20","109627"
"2021-10-21","109454"
"2021-10-22","109544"
"2021-10-23","109610"
"2021-10-24","109417"
"2021-10-25","109590"
"2021-10-26","110410"
"2021-10-27","109621"
"2021-10-28","109831"
"2021-10-29","110663"
"2021-10-30","109978"
"2021-10-31","110656"
"2021-11-01","110841"
"2021-11-02","110916"
"2021-11-03","111229"
"2021-11-04","111069"
"2021-11-05","110970"
"2021-11-06","110857"
"2021-11-07","110884"
"2021-11-08","110929"
"2021-11-09","111059"
"2021-11-10","110134"
"2021-11-11","110347"
"2021-11-12","110239"
"2021-11-13","110379"
"2021-11-14","111021"
"2021-11-15","110351"
"2021-11-16","110128"
"2021-11-17","110138"
"2021-11-18","109931"
"2021-11-19","110104"
"2021-11-20","110213"
"2021-11-21","110152"
"2021-11-22","110030"
"2021-11-23","110102"
"2021-11-24","109932"
"2021-11-25","110068"
"2021-11-26","109786"
"2021-11-27","109936"
"2021-11-28","109912"
"2021-11-29","110078"
"2021-11-30","110075"
"2021-12-01","109986"
"2021-12-02","109936"
"2021-12-03","109837"
"2021-12-04","109096"
"2021-12-05","108687"
"2021-12-06","108960"
"2021-12-07","108775"
"2021-12-08","109133"
"2021-12-09","108469"
"2021-12-10","108083"
"2021-12-11","108479"
"2021-12-12","108289"
"2021-12-13","107093"
"2021-12-14","107441"
"2021-12-15","107650"
"2021-12-16","107429"
"2021-12-17","107428"
"2021-12-18","107536"
"2021-12-19","107677"
"2021-12-20","107406"
"2021-12-21","107778"
"2021-12-22","107991"
"2021-12-23","108735"
"2021-12-24","108360"
"2021-12-25","108570"
"2021-12-26","108952"
"2021-12-27","109248"
"2021-12-28","108594"
"2021-12-29","107970"
"2021-12-30","108114"
"2021-12-31","108049"
"2022-01-01","108652"
"2022-01-02","108979"
"2022-01-03","109830"
"2022-01-04","109464"
"2022-01-05","109263"
"2022-01-06","108785"
"2022-01-07","108013"
"2022-01-08","107540"
"2022-01-09","107628"
"2022-01-10","107080"
"2022-01-11","107710"
"2022-01-12","108224"
"2022-01-13","107753"
"2022-01-14","108010"
"2022-01-15","108054"
"2022-01-16","108240"
"2022-01-17","107332"
"2022-01-18","107775"
"2022-01-19","107267"
"2022-01-20","107105"
"2022-01-21","106225"
"2022-01-22","105450"
"2022-01-23","105742"
"2022-01-24","106252"
"2022-01-25","106419"
"2022-01-26","106917"
"2022-01-27","106789"
"2022-01-28","106904"
"2022-01-29","108468"
"2022-01-30","108350"
"2022-01-31","109081"
"2022-02-01","108546"
"2022-02-02","108369"
"2022-02-03","107978"
"2022-02-04","108613"
"2022-02-05","108980"
"2022-02-06","109051"
"2022-02-07","109266"
"2022-02-08","108664"
"2022-02-09","109111"
"2022-02-10","108247"
"2022-02-11","107324"
"2022-02-12","107316"
"2022-02-13","106688"
"2022-02-14","106887"
"2022-02-15","107971"
"2022-02-16","107467"
"2022-02-17","106949"
"2022-02-18","106632"
"2022-02-19","106606"
"2022-02-20","106139"
"2022-02-21","105580"
"2022-02-22","106004"
"2022-02-23","105635"
"2022-02-24","105914"
"2022-02-25","106112"
"2022-02-26","105785"
"2022-02-27","105563"
"2022-02-28","106332"
"2022-03-01","106417"
"2022-03-02","106081"
"2022-03-03","105809"
"2022-03-04","105438"
"2022-03-05","105878"
"2022-03-06","105278"
"2022-03-07","105298"
"2022-03-08","105795"
"2022-03-09","107114"
"2022-03-10","106698"
"2022-03-11","106210"
"2022-03-12","106008"
"2022-03-13","105414"
"2022-03-14","105563"
"2022-03-15","105113"
"2022-03-16","105308"
"2022-03-17","105648"
"2022-03-18","106698"
"2022-03-19","106825"
"2022-03-20","106832"
"2022-03-21","106133"
"2022-03-22","106790"
"2022-03-23","107065"
"2022-03-24","106887"
"2022-03-25","106575"
"2022-03-26","106636"
"2022-03-27","107030"
"2022-03-28","107098"
"2022-03-29","107514"
"2022-03-30","108588"
"2022-03-31","108933"
"2022-04-01","109339"
"2022-04-02","109076"
"2022-04-03","109144"
"2022-04-04","109001"
"2022-04-05","108157"
"2022-04-06","107178"
"2022-04-07","107587"
"2022-04-08","106828"
"2022-04-09","107138"
"2022-04-10","106689"
"2022-04-11","105420"
"2022-04-12","106136"
"2022-04-13","106806"
"2022-04-14","106854"
"2022-04-15","107124"
"2022-04-16","106885"
"2022-04-17","106613"
"2022-04-18","106799"
"2022-04-19","108190"
"2022-04-20","108754"
"2022-04-21","107904"
"2022-04-22","107278"
"2022-04-23","107789"
"2022-04-24","107907"
"2022-04-25","108201"
"2022-04-26","107253"
"2022-04-27","107875"
"2022-04-28","107416"
"2022-04-29","106306"
"2022-04-30","105300"
"2022-05-01","106014"
"2022-05-02","105930"
"2022-05-03","105770"
